"gbifID","basisOfRecord","continent","countryCode","stateProvince","county","municipality","locality","decimalLatitude","decimalLongitude","scientificName","genus","specificEpithet","infraspecificEpithet","fromfile"
"1988848183","PRESERVED_SPECIMEN","North America","US","michigan","kent",NA,"Vergennes.",42.988226,-85.372894,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"1261310372","PRESERVED_SPECIMEN","North America","US","missouri","jefferson",NA,"Along Mammoth Road, 2.5 mi S of state route H at the Big River, S of Hillsboro.",38.16666,-90.7,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"1988653275","PRESERVED_SPECIMEN","North America","US","michigan","kalamazoo",NA,"Area 4: meadow S of Lawler Cemetary, just SE of Territorial Road, 1/3 mile W of Augusta Climax Road. T2S R9W, Sec. 10 SE 1/4 SE 1/4",42.30536,-85.33922,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"2265457365","PRESERVED_SPECIMEN",NA,"US","minnesota","swift",NA,"Swift Co.; Ca. 15 mi. E of Clontarf, E of Rte. 33; W1/2 NW1/4 NW1/4 Sec. 8 T122N R37W (Kerkhoven 8);;122N;37W;8",45.390746,-95.347525,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"51739757","PRESERVED_SPECIMEN","North America","US","oregon","josephine",NA,"Illinois River Valley w of Selma Store Gulch Knoll.",42.2952,-123.7505,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"2459172965","PRESERVED_SPECIMEN",NA,"US","california","santa cruz","Santa Cruz","100 ft NE of Seymour Marine Discovery Center 100 McAllister Way Santa Cruz, CA",36.949217,-122.064532,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"2270172237","PRESERVED_SPECIMEN",NA,"US","wyoming","albany",NA,"S of Bosler at junction of US-287 and WY-34, N of Laramie.",41.552113,-105.681686,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"2424880459","PRESERVED_SPECIMEN",NA,"US","california","san diego",NA,"Warner Springs area (Vista Irrigation District land), approx ¾ mi S of the junction of SR-79 and S-2 (San Felipe Road), on gated truck trail opposite to Warner Springs ranch house.",33.2393,-116.6737,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"2422491552","PRESERVED_SPECIMEN",NA,"US","california","san diego",NA,"Cleveland National Forest, vicinity of Buckman Springs, northeast of Morena Reservoir, just south of Morena Stokes Valley/Corral Canyon Road and west of Buckman Springs Road. Square: S22",32.70789,-116.50719,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"2265460940","PRESERVED_SPECIMEN",NA,"US","minnesota","itasca",NA,"Itasca County ... Scenic State Park, about 3 miles southeast of Big Fork ... T 60N R 26W NE1/4;Scenic State Park;060N;26W;1",47.72139,-93.580559,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"2421770634","PRESERVED_SPECIMEN",NA,"US","california","sonoma",NA,"Sonoma County: Section 10, the Geysers. (Exact location unknown. Elevation and coordinates estimated by label maker.)",38.808611,-122.850278,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"1260953125","PRESERVED_SPECIMEN","North America","US","missouri","clay",NA,"Randolph common in fields",39.15777,-94.49527,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"51739339","PRESERVED_SPECIMEN","North America","US","oregon","lane",NA,"Bailey Hill Road, Eugene.",44.0223,-123.2165,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"2265461727","PRESERVED_SPECIMEN",NA,"US","minnesota","big stone",NA,"Barry Lake Wildlife Management Area. Big Stone Co.; Ca. 1.2 mi. NW of Barry; ca. 0.3 mi. E of Rte. 57. Between Barry Lake and road. SE1/4 NW1/4 Sec. 8, T124N, R47W (Toqua Twp.). 124N 47W 8",45.565691,-96.586118,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"2265462841","PRESERVED_SPECIMEN",NA,"US","minnesota","aitkin",NA,"T49N, R25W, Sec. 33, NW1/4. Engels Farm, ca. 2 1/2 mi. SW of Palisade.;;049N;25W;33",46.688685,-93.516311,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"51740560","PRESERVED_SPECIMEN","North America","US","oregon","malheur",NA,"Sucker Creek Canyon.",43.4505,-117.119,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"2242354661","PRESERVED_SPECIMEN",NA,"US","colorado","jefferson","Golden","Colorado School of Mines Survey Field. High plains at the base of the Rocky Mountain Front Range, 2.4 km. south southwest of the GNIS location of Golden",39.734728,-105.22964,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"2859328641","PRESERVED_SPECIMEN",NA,"US","pennsylvania","erie",NA,"near Westminster",42.080959,-80.140542,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"441679343","PRESERVED_SPECIMEN",NA,"US","washington","klickitat",NA,"3 miles west-northwest Bickleton.",45.99806,-120.29944,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"2859033235","PRESERVED_SPECIMEN",NA,"US","pennsylvania","northampton",NA,"Easton",40.6854399990672,-75.21794,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"2270171661","PRESERVED_SPECIMEN",NA,"US","california","san luis obispo",NA,"Mt San Luis",35.282686,-120.681129,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"2236093220","PRESERVED_SPECIMEN","North America","US","california",NA,NA,"Siskiyou County. T43N, R5W, northwest ¼ Section 9, about 30 yards west of the Shasta River, about 50 yards west of the East Louie Road Bridge, Shasta Big Springs Ranch, 1.6 miles (air) southwest of Big Springs Lake, 4.6 miles (air) northwest of Dwinnel Dam, 5.7 miles (air)",41.5907,-122.438,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"2422428673","PRESERVED_SPECIMEN",NA,"US","rhode island","washington",NA,"NW of Snug Harbor, along Old Post Rd. and Hwy 1 between Succotash Rd. and Ministerial Rd. at Perryville",41.39806,-71.54611,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"1986920603","PRESERVED_SPECIMEN",NA,"US","idaho","lemhi",NA,"Meyers Cove, stream bank",44.830499,-114.50278,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"2873276440","PRESERVED_SPECIMEN",NA,"US","south dakota","lawrence",NA,"Spearfish Canyon Road, Iron Creek turn-off US Highway 14; T5N R2E S30 NW1/4 NW1/4",44.36648,-103.9204,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"1931060938","PRESERVED_SPECIMEN","North America","US","utah","cache",NA,"Cache National Forest, Bear River Range, Logan Canyon abot 6 miles east of Logan along Logan River.",41.749538,-111.727804,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"1929215368","PRESERVED_SPECIMEN","North America","US","new jersey","sussex",NA,"In dry pastures, Newton.",41.054658,-74.753695,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"2859051618","PRESERVED_SPECIMEN",NA,"US","pennsylvania","luzerne",NA,"off PA 118, near Red Rock",41.289163,-76.303695,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"2572936129","PRESERVED_SPECIMEN",NA,"US","arizona","coconino",NA,"Bill Williams Mountain, along the road to the ski area about 100 meters from the ski area.",35.2162099991107,-112.190047,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"1929223943","PRESERVED_SPECIMEN","North America","US","new jersey","bergen",NA,"Fields.",40.951375,-74.133278,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"441680084","PRESERVED_SPECIMEN",NA,"US","washington","san juan",NA,"San Juan Islands National Wildlife Refuge and Wilderness Area. Aleck Rock. South of Lopez Island.",48.423317,-122.850633,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"2424882549","PRESERVED_SPECIMEN",NA,"US","california","ventura",NA,"Middle Anacapa Island; north side of island's main ridge, just east of Western Knife Edge, east of Sea Arch Peninsula.",34.0056,-119.4001,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"2265462053","PRESERVED_SPECIMEN",NA,"US","minnesota","cook",NA,"Superior Forest, T64N-R1E-Sec.32, Upper Brule;Superior National Forest;064N;01E;32",47.983144,-90.350333,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"2422274075","PRESERVED_SPECIMEN",NA,"US","california","inyo",NA,"Big Pine Creek",37.12556,-118.43611,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"2430432265","PRESERVED_SPECIMEN",NA,"US","california","tehama",NA,"Just east of Colby Creek, south of the large man made piles of soil and rock, about 1 3/4 miles (air) southeast of Colby Mountain, about 4 3/4 miles (air) northeast of Butte Meadows",40.118722,-121.486472,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"1928997109","PRESERVED_SPECIMEN","North America","US","arizona","coconino","Bellemont","Navajo Ordinance Depot Area. Mesa",35.20445,-111.848042,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"1989296058","PRESERVED_SPECIMEN","North America","US","michigan","macomb",NA,"Washington",42.7845,-83.0896,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"2265462059","PRESERVED_SPECIMEN",NA,"US","minnesota","st louis",NA,"Prairie Lake, SW St. Louis Co.;;050N;20W;",46.809279,-92.870675,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"2575152576","PRESERVED_SPECIMEN",NA,"US","california","napa",NA,"North Coast Ranges; About 1 mile west of Lake Berryessa on State Highway 128. North slope.",38.5,-122.24,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"2859047993","PRESERVED_SPECIMEN",NA,"US","wisconsin","adams",NA,"2 mi N of Monroe Center, end of 18th Lane off Co. Z",44.140878,-89.939572,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"1228496874","PRESERVED_SPECIMEN","North America","US","illinois","cook",NA,"Morton Grove",42.0333,-87.7667,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"2982052319","PRESERVED_SPECIMEN",NA,"US","california","trinity",NA,"Trail to Deadfall Lakes",41.334,-122.5119,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"2265462914","PRESERVED_SPECIMEN",NA,"US","minnesota","marshall",NA,"Marshall Co. Abandoned gravel pit on Agassiz NWR; SE1/4 SW1/4 Sec 25 T156N R41W;Agassiz National Wildlife Refuge;156N;41W;25",48.302408,-95.862737,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"1986941439","PRESERVED_SPECIMEN",NA,"US","idaho","bear lake",NA,"Cache National Forest ; Highway 36 north up Strawberry Canyon then south ca. 0.7 mile on Copenhagen Basin Road.",42.3575,-111.554167,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"1930156579","PRESERVED_SPECIMEN","North America","US","oklahoma","pontotoc",NA,"Canyon Creek, about one-half mile south of limestone hills, 4-5 miles southeast of Fittstown",34.568638,-96.578362,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"1928526613","PRESERVED_SPECIMEN","North America","US","texas","travis","Austin",NA,30.267153,-97.743061,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"2265448350","PRESERVED_SPECIMEN",NA,"US","minnesota","sherburne",NA,"NE1/4 Sec. 7 Orrock [Twp. Sherburne National Wildlife Refug];Sherburne National Wildlife Refuge;034N;27W;7",45.451302,-93.747162,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"2873276462","PRESERVED_SPECIMEN",NA,"US","south dakota","lawrence",NA,"T4N R2E S36",44.26397,-103.82527,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"2859054666","PRESERVED_SPECIMEN",NA,"US","pennsylvania","allegheny",NA,"2.2 km NNE of Oakdale, SW part of Settlers Cabin County Park",40.415,-80.172222,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"2423865822","PRESERVED_SPECIMEN",NA,"US","new mexico","sandoval",NA,"South rim of Frijoles Canyon, trail from 'Y' to Frijolito ruins, vicinity of the 'Y'.",35.778797,-106.296545,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"2982014161","PRESERVED_SPECIMEN",NA,"US","california","del norte",NA,"Near High Plateau Creek, close to the town of Gasquet",41.956,-123.927667,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"2417957114","PRESERVED_SPECIMEN",NA,"US","california","butte",NA,"In serpentine, Magalia.",39.8086109990719,-121.579722,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"2265435761","PRESERVED_SPECIMEN",NA,"US","minnesota","hennepin",NA,"Lake Nokomis; NE1/4 of Sec 13 T28N R24W Hennepin County...east side of Lake Nokomis.;;028N;24W;13",44.912413,-93.237207,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"2859030245","PRESERVED_SPECIMEN",NA,"US","pennsylvania","allegheny",NA,"Rt 8, Ranalli Drive-In, past Etna",40.504235,-79.948941,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"1260998613","PRESERVED_SPECIMEN","North America","US","missouri","stoddard",NA,"Advance",37.10444,-89.91055,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"2270172034","PRESERVED_SPECIMEN",NA,"US","california","san luis obispo",NA,"Southeastern portion of San Luis Range. Pismo Preserve. Along Coastal Ridge Trail between trailhead at Longview Ave. loop and junction with road northeast toward Thousand Hills Road (between 35.154857°, -120.635700° and 35.159323°, -120.646219°).",35.159,-120.639,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"63854090","PRESERVED_SPECIMEN","North America","US","oregon","wallowa",NA,"Wallowa-Whitman National Forest; east Ridge, Mt. Howard Trail.",45.2508,-117.1771,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"2382627568","PRESERVED_SPECIMEN",NA,"US","california","san luis obispo",NA,"Morro Bay. N.W. of Morro Creek and Power Station.",35.376171,-120.859712,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"441680085","PRESERVED_SPECIMEN",NA,"US","washington","san juan",NA,"San Juan Islands National Wildlife Refuge and Wilderness Area. East Sucia #3. Small, 0.014 acre, island north of East Sucia #2.",48.76451,-122.88758,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"1986975977","PRESERVED_SPECIMEN",NA,"US","idaho","bear lake",NA,"Cache National Forest ; Bear River Range. North of Franklin on Hwy 91 northeast on Cub River Road approximately 17 miles then 2.4 miles east",42.201944,-111.622222,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"859262442","PRESERVED_SPECIMEN","North America","US","wyoming","albany",NA,"Centennial, 10 mi NW",41.35413,-106.29581,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"56505938","PRESERVED_SPECIMEN","North and Central America","US","montana","meagher",NA,"along side Wrong Rd., 0.4 mi W of jct. Miller Gulch Rd. (FR 831) Lewis & Clark Natl Forest, 0.8 mi SSW of Coxcombe Butt 11.5 mi N White Sulphur Springs. Coxcombe Butte Quad T11N R6E S14",46.7125,-110.9475,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"2265462092","PRESERVED_SPECIMEN",NA,"US","minnesota","houston",NA,"Upper Mississippi National Wildlife Refuge. Mississippi River Navigation Pool #8...Houston County. T104N, 04W, Sec. 2. Large island E of main channel. On N end of island.. 104N 04W 2",43.839148,-91.286754,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"1257887938","PRESERVED_SPECIMEN","North America","US","utah","summit",NA,"Brighton Quadrangle (US Geological Survey).",40.608333,-111.508333,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"1929757456","PRESERVED_SPECIMEN","North America","US","colorado","archuleta",NA,"Arboles.",37.028061,-107.419215,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"51740657","PRESERVED_SPECIMEN","North America","US","oregon","wasco",NA,"Oregon National Forest west of Friend.",45.288,-121.4478,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"2265462500","PRESERVED_SPECIMEN",NA,"US","minnesota","aitkin",NA,"Hill River State Forest. Aitkin County ... Hill River State Forest, about 5 miles east of Hill City; along an old logging road T52N R25W SW1/4 of NE1/4 of Sec 23. 052N 25W 23",46.980557,-93.480553,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"1846554065","PRESERVED_SPECIMEN",NA,"US","arizona","yavapai",NA,"Big Bug Mesa approximately 7 miles N.W. of Mayer, saddle dividing Big Bug Creek and Grapevine Creek drainages on trail 4.",34.4331109991197,-112.344083,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"2242372085","PRESERVED_SPECIMEN",NA,"US","colorado","gilpin",NA,"Golden Gate Canyon State Park",39.778712,-105.411819,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"2270656314","PRESERVED_SPECIMEN",NA,"US","arizona","apache",NA,"Winn Campground",33.9678,-109.484,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"2242423123","PRESERVED_SPECIMEN",NA,"US","colorado","la plata",NA,"Old Fort Lewis Property, Hesperus Northwest Corner, Pine Gulch Area.",37.253889,-108.071667,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"2859032238","PRESERVED_SPECIMEN",NA,"US","pennsylvania","mckean",NA,"1 mi S of Smethport",41.796685,-78.444741,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"2417981761","PRESERVED_SPECIMEN",NA,"US","california","butte",NA,"Near a small stream, about 1/2 mile north of the Carr Mine, about 2 (air) miles south of Snow Mountain. T25N R05E S09 center",40.0388889990706,-121.420833,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"2859292238","PRESERVED_SPECIMEN",NA,"US","pennsylvania","beaver",NA,"near bridge on Rt 30, Raccoon Creek",40.51246,-80.366152,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"2430223802","PRESERVED_SPECIMEN",NA,"US","california","kern",NA,"Tejon Ranch. Ridge east of Canyon de la Lecheria about 1 mile NE of the abandoned radio tower site; north of the jeep road that connects to Canyon de los Gatos Montes.",34.91123,-118.66088,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"2270252838","PRESERVED_SPECIMEN",NA,"US","california","santa barbara",NA,"On the lower slopes of created wetland site Wildflower Wetland",34.80811,-120.59861,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"51740450","PRESERVED_SPECIMEN","North America","US","oregon","jackson",NA,"Prospect; Crater National Forest.",42.7511,-122.4878,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"441680131","PRESERVED_SPECIMEN",NA,"US","washington","san juan",NA,"San Juan Islands National Wildlife Refuge and Wilderness Area. Flower Island, east of Lopez Island.",48.54536,-122.8539,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"51740883","PRESERVED_SPECIMEN","North America","US","oregon","multnomah",NA,"along O.W.R. & N. railroad right of way, 10 miles east of Portland.",45.5236,-122.3258,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"2242378332","PRESERVED_SPECIMEN",NA,"US","colorado","san juan",NA,"5 miles NNW of Silverton, San Juan National forest",37.823876,-107.720679,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"51740607","PRESERVED_SPECIMEN","North America","US","oregon","deschutes",NA,"north of Redmond.",44.3275,-121.18,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"2859036247","PRESERVED_SPECIMEN",NA,"US","pennsylvania","westmoreland",NA,"below Swimming Pool, South Greensburg",40.278403,-79.544762,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"1426186460","PRESERVED_SPECIMEN","North America","US","california","modoc",NA,"22 mi. W of Canby along Hwy 139.",41.6098,-121.2275,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"1317609738","PRESERVED_SPECIMEN","North America","US","maryland","montgomery",NA,"Canal above Cabin John",38.93,-77.1144,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"1038962775","PRESERVED_SPECIMEN","North America","US","connecticut","fairfield","Danbury",NA,41.4014,-73.4705,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"1929268115","PRESERVED_SPECIMEN","North America","US","texas","tarrant",NA,NA,32.771556,-97.29124,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"1261006679","PRESERVED_SPECIMEN","North America","US","missouri","laclede",NA,"Bennett Spring State Park, E of Nature Interpretive Center dry cherty soil in open weedy field",37.72861,-92.85055,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"2270171984","PRESERVED_SPECIMEN",NA,"US","california","tulare",NA,"Quaking Aspen campground, Sequoia Natl forest. E of Porterville in the Sierra Nevada",36.120959,-118.545254,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"2575155807","PRESERVED_SPECIMEN",NA,"US","california","santa barbara",NA,"California Channel Islands; Santa Cruz Island. North shore, Pelican Bay Trail.",34.022,-119.69,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"2270653716","PRESERVED_SPECIMEN",NA,"US","arizona","greenlee",NA,"US 666; 4.9 miles south of Alpine",33.78628,-109.16874,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"2430146258","PRESERVED_SPECIMEN",NA,"US","california","sonoma",NA,"At Bodega Bay, 2 miles N of Salmon Creek, Bodega Bay Population of Clausen, keck, and Heisey studies on ecotypes.",38.346135,-123.052754,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"415902756","PRESERVED_SPECIMEN",NA,"US","rhode island","washington","New Shoreham, Block Island","Block Island, New Shoreham",41.19166,-71.575,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"1930321806","PRESERVED_SPECIMEN","North America","US","new york","nassau","Lynbrook",NA,40.65743,-73.673428,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"1989422457","PRESERVED_SPECIMEN","North America","US","michigan","macomb",NA,"Washington",42.7845,-83.0333,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"2424880304","PRESERVED_SPECIMEN",NA,"US","california","san diego",NA,"Palomar Mountain",33.36337,-116.83613,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"1931055093","PRESERVED_SPECIMEN","North America","US","colorado","rio grande",NA,"WNW aspect. Within 1.0 km of Crystal Lakes. Rio Grande National Forest, Del Norte Ranger District.",37.4823,-106.5775,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"2382627489","PRESERVED_SPECIMEN",NA,"US","california","san diego",NA,"Cuyamaca State Park 1/2 mi. North on road from Green Valley Falls parking area to Arroyo Seco Trail Camp.",32.91136,-116.59041,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"51740661","PRESERVED_SPECIMEN","North America","US","oregon","wasco",NA,"in canyon along Shearer's Grade, between Deschutes river and the top of the grade.",45.2527,-121.0518,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"2270619705","PRESERVED_SPECIMEN",NA,"US","arizona","apache",NA,"Horseshoe Cienga Lake; White Mountains",33.9106,-109.584,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"51740882","PRESERVED_SPECIMEN","North America","US","oregon","jackson",NA,"Jenny Creek; Cascade Mts.",42.1247,-122.3591,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"441680021","PRESERVED_SPECIMEN",NA,"US","washington","san juan",NA,"San Juan Islands. Little Oak Island.",48.607417,-122.953167,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"2859340653","PRESERVED_SPECIMEN",NA,"US","pennsylvania","allegheny",NA,"2.2 km NE of Oakdale, SW part of Settlers Cabin County Park",40.413333,-80.17,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"1257912130","PRESERVED_SPECIMEN","North America","US","south dakota","buffalo",NA,"Crow Creek Reservation. Ft. Thomspon District. Outside of Ft. Thompson, SD, USA. East side of Missouri River, on the bluffs. 334th Ave. off 26th Ave. 1/2 mile passed log house.",44.15,-99.516667,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"2242356124","PRESERVED_SPECIMEN",NA,"US","colorado","clear creek",NA,"Mt Evans Arapaho National Forest.",39.634987,-105.60547,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"415902752","PRESERVED_SPECIMEN",NA,"US","rhode island","bristol","Bristol, Bradford Place","Bristol",41.7,-71.26666,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"2417965102","PRESERVED_SPECIMEN",NA,"US","california","butte",NA,"Upper Bidwell Park, Chico, on the slope s of the Pistol Range on the s border of the Golf Course.",39.7677779990722,-121.773611,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"1986942140","PRESERVED_SPECIMEN",NA,"US","utah","summit",NA,"Wasatch National Forest ; Mirror Lake Highway S of the Bear River District Ranger Station to FS Rd 057 (Christmas Meadows Road). Follow FS Rd 057",40.85,-110.833333,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"2873276483","PRESERVED_SPECIMEN",NA,"US","south dakota","pennington",NA,"Ca. 0.5 air mile west of Rockerville by Coon Hollow Trailhead; Flume Trail; T1S R6E S14 SE1/4",43.96258,-103.36969,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"1930438452","PRESERVED_SPECIMEN","North America","US","kansas","harvey",NA,"4 miles north of Burrton",38.081896,-97.669768,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"2424881802","PRESERVED_SPECIMEN",NA,"US","california","san diego",NA,"Cleveland National Forest: Barber Mountain: west of Barrett Lake and southeast of the junction of Honey Springs Road and Lyons Valley Road; along Forest Rte. 17S10/Barber Mountain Road, open meadow a surrounding chaparral",32.68597,-116.70583,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"2422302136","PRESERVED_SPECIMEN",NA,"US","california","solano",NA,"Stebbins Cold Canyon Reserve, [off Hwy 128, c. 0.25 mile] just east of Monticello Dam, on Lake Berryessa [W of town of Winters]",38.50583,-122.09722,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"1929560087","PRESERVED_SPECIMEN","North America","US","colorado","montezuma",NA,"Park Point, Mesa Verde",37.280761,-108.461061,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"2265461542","PRESERVED_SPECIMEN",NA,"US","minnesota","st louis",NA,"Birch Lake;;N;;",47.746058,-91.83539,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"2459171686","PRESERVED_SPECIMEN",NA,"US","california","santa cruz","Santa Cruz","Approximately 150-200 m east of NOAA building, near eastern bike path of reserve.",36.95224,-122.06265,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"2421766906","PRESERVED_SPECIMEN",NA,"US","california","mono",NA,"Mono County: Dana Plateau.",37.919926,-119.222096,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"2265461438","PRESERVED_SPECIMEN",NA,"US","minnesota","cook",NA,"Grand Portage National Monument. Cook Co. R-6E, T-63N, S-4, Visitor Center area; NE of stockade;Grand Portage National Monument / North Shore;063N;06E;04",47.969474,-89.684841,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"2424880705","PRESERVED_SPECIMEN",NA,"US","california","san diego",NA,"Mar Vista, Pacific Beach.",32.80427,-117.24817,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"233096659","PRESERVED_SPECIMEN","North America","US","california","monterey",NA,"Marina, W side",36.68306,-121.80962,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"2283893027","PRESERVED_SPECIMEN","North America","US","oregon","lane",NA,"Winchester Bay.",43.6772,-124.1736,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
"2265460989","PRESERVED_SPECIMEN",NA,"US","minnesota","lake",NA,"Knife Island in Lake Superior, Knife River, Lake Co.;North Shore;052N;11W;31",46.947426,-91.787092,"Achillea millefolium L.","Achillea","millefolium",NA,"gdb"
